#name, Beyla, Bo, Bombali, Bomi, Conakry, Coyah, Dalaba, Dubreka, Faranah, Forecariah, Gbarpolu, GrandBassa, GrandCapeMount, Gueckedou, Kailahun, Kambia, Kankan, Kenema, Kerouane, Kindia, Kissidougou, Koinadugu, Kono, Kouroussa, Lofa, Macenta, Margibi, Montserrado, Moyamba, Nimba, Nzerekore, PortLoko, Pujehun, Siguiri, Sinoe, Tonkolili, WesternRural, WesternUrban
EBOV|PL9150|KU296522|SLE|PortLoko|2015-07-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|77578_EMLK|KU296806|SLE|WesternUrban|2015-01-03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EBOV|EM_000707|KR817080|GIN|Gueckedou|2014-09-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_074353|KR817112|LBR|Lofa|2014-07-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_080265|KR817244|SLE|Kailahun|2014-07-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|G3808|KM233085|SLE|Kailahun|2014-06-15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|MK0375|KU296606|SLE|Bombali|2014-12-22, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|MK0425|KU296379|SLE|Bombali|2014-12-23, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|PL8429|KU296440|SLE|PortLoko|2015-06-24, 1.5328819826490196e-05, 4.134723926813149e-05, 0.00011582521767148415, 1.5331147557704976e-05, 8.7712392231859e-05, 1.4981709224982217e-05, 2.233021579798115e-05, 1.5325203888901357e-05, 3.55619429470005e-05, 1.5607748265878984e-05, 2.2334993045622685e-05, 3.537036386507127e-05, 1.506140128271254e-05, 7.032325416808917e-05, 0.9981819066471868, 0.00011126695057635122, 1.54082630674492e-05, 0.0001285381415299081, 2.955843655126194e-05, 1.5436796722683893e-05, 2.1542871570347887e-05, 2.909273917646594e-05, 3.324169199253239e-05, 1.5334009526035823e-05, 5.7791904773724755e-05, 8.964380228002877e-05, 4.7006763987298063e-05, 6.694235275354638e-05, 3.768801656494785e-05, 2.2325909714422886e-05, 4.1154429470417494e-05, 0.00013680609940675752, 4.118168091341359e-05, 2.248881984032618e-05, 1.5334114360484565e-05, 4.7280490951327804e-05, 0.00012373075304001428, 0.00014685666500156754
EBOV|15338_EMLK|KU296414|SLE|Kambia|2015-06-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|G4736.1|KR105269|SLE|Kenema|2014-08-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|20141271|KR653261|SLE|PortLoko|2014-09-24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|20143415|KR653248|SLE|WesternRural|2014-10-31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EBOV|G6089.1|KR105345|SLE|Tonkolili|2014-09-27, 1.5328819826490196e-05, 4.134723926813149e-05, 0.00011582521767148415, 1.5331147557704976e-05, 8.7712392231859e-05, 1.4981709224982217e-05, 2.233021579798115e-05, 1.5325203888901357e-05, 3.55619429470005e-05, 1.5607748265878984e-05, 2.2334993045622685e-05, 3.537036386507127e-05, 1.506140128271254e-05, 7.032325416808917e-05, 0.9981819066471868, 0.00011126695057635122, 1.54082630674492e-05, 0.0001285381415299081, 2.955843655126194e-05, 1.5436796722683893e-05, 2.1542871570347887e-05, 2.909273917646594e-05, 3.324169199253239e-05, 1.5334009526035823e-05, 5.7791904773724755e-05, 8.964380228002877e-05, 4.7006763987298063e-05, 6.694235275354638e-05, 3.768801656494785e-05, 2.2325909714422886e-05, 4.1154429470417494e-05, 0.00013680609940675752, 4.118168091341359e-05, 2.248881984032618e-05, 1.5334114360484565e-05, 4.7280490951327804e-05, 0.00012373075304001428, 0.00014685666500156754
EBOV|G3670|KM034553|SLE|Kailahun|2014-05-27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM113|KM233040|SLE|Kailahun|2014-06-03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_080132|KR817236|SLE|Kailahun|2014-06-24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|J0127|KP759676|SLE|WesternUrban|2014-10-30, 1.5328819826490196e-05, 4.134723926813149e-05, 0.00011582521767148415, 1.5331147557704976e-05, 8.7712392231859e-05, 1.4981709224982217e-05, 2.233021579798115e-05, 1.5325203888901357e-05, 3.55619429470005e-05, 1.5607748265878984e-05, 2.2334993045622685e-05, 3.537036386507127e-05, 1.506140128271254e-05, 7.032325416808917e-05, 0.9981819066471868, 0.00011126695057635122, 1.54082630674492e-05, 0.0001285381415299081, 2.955843655126194e-05, 1.5436796722683893e-05, 2.1542871570347887e-05, 2.909273917646594e-05, 3.324169199253239e-05, 1.5334009526035823e-05, 5.7791904773724755e-05, 8.964380228002877e-05, 4.7006763987298063e-05, 6.694235275354638e-05, 3.768801656494785e-05, 2.2325909714422886e-05, 4.1154429470417494e-05, 0.00013680609940675752, 4.118168091341359e-05, 2.248881984032618e-05, 1.5334114360484565e-05, 4.7280490951327804e-05, 0.00012373075304001428, 0.00014685666500156754
EBOV|EM_076949|KR817158|GIN|Gueckedou|2014-11-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|G3913.1|KR105206|SLE|Kenema|2014-06-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|CDC-NIH-1122||LBR|Margibi|2014-09-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|J0145|KP759693|SLE|WesternRural|2014-11-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EBOV|J0137|KP759685|SLE|WesternRural|2014-11-01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EBOV|G4254.1|KR105225|SLE|Kailahun|2014-07-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|LIBR10277|KT725369|LBR|Margibi|2014-08-26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000005, 1.9146917501934335e-07, 3.748061211938948e-07, 7.490443727563844e-05, 1.913821455955362e-07, 7.342505412752187e-07, 1.9532164913766687e-07, 2.3642745427126551e-07, 1.916061396981254e-07, 3.260069008871986e-07, 1.910008435673456e-07, 2.3628470897685655e-07, 3.289668890610385e-07, 4.141590908460185e-07, 6.374973438051161e-07, 0.0025139581384543276, 5.771680300328891e-06, 1.8999568177518633e-07, 1.3794489573591758e-06, 2.766681557794039e-07, 1.9068924904988968e-07, 4.880069877393567e-07, 2.793747838354744e-07, 3.642225949714421e-06, 1.9127443762919454e-07, 5.250921561052417e-07, 8.028221706219035e-07, 4.266979130002572e-07, 6.219494121526697e-07, 8.38435066763906e-07, 2.3655745681631252e-07, 3.7940131073543457e-07, 3.347119205703047e-05, 3.787594174786517e-07, 2.3633282895343173e-07, 1.9127179963099336e-07, 9.103233675994931e-07, 1.732217570735624e-05, 0.9973381378700993
EBOV|J0175|KP759709|SLE|WesternArea|2014-11-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
EBOV|J0166|KP759704|SLE|WesternUrban|2014-11-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000006, 8.427270440728132e-06, 1.5441079243206283e-05, 0.00013978122474995057, 8.424736921641314e-06, 2.9141449834224002e-05, 8.43503393092558e-06, 1.0205806605646405e-05, 8.431194970565635e-06, 1.3669453426710377e-05, 8.581052028203007e-06, 1.0201779248605068e-05, 1.3742467709578611e-05, 8.478050783504923e-06, 2.4386900000614734e-05, 0.03136262978642641, 4.010054404123225e-05, 8.386474193300886e-06, 5.115615575089929e-05, 1.1894211054598035e-05, 8.4544716561634e-06, 9.87329289421114e-06, 1.1892990043409827e-05, 1.3771201933894501e-05, 8.42164818048525e-06, 2.081640226718192e-05, 3.119584528701351e-05, 1.7303482688446775e-05, 2.414715893489423e-05, 2.8913936064980156e-05, 1.0209492901885137e-05, 1.556600213893506e-05, 0.9670421452162989, 1.5548721910236943e-05, 1.0267455070982513e-05, 8.4215554149479e-06, 1.7525912444261663e-05, 0.00014141472791598787, 0.0007825958145929461
EBOV|PL4187|KU296567|SLE|PortLoko|2015-03-01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|PL5099|KU296682|SLE|PortLoko|2015-03-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000007, 0.0002817340776724957, 0.0004528178708013061, 0.0007465310261362446, 0.00028155054819122347, 0.0007375411758471928, 0.00025457288741146793, 0.00033151105008585765, 0.000282019509577667, 0.0004145588038001313, 0.00028907507632313707, 0.00033120462251406095, 0.00041943284944918007, 0.00027638554329956954, 0.000574599599913535, 0.011824922492159997, 0.000788712362710416, 0.0002772885780641454, 0.0010490768139186642, 0.00037356869017059175, 0.00028499238600600697, 0.00026180725718417014, 0.9713218337545795, 0.00036542652881080934, 0.0002813266995073452, 0.0005764936353931881, 0.000768068170088002, 0.0005008021766158279, 0.0006267702131157833, 0.0003998691931126239, 0.0003317887973047023, 0.0004629689396299268, 0.0007790980837002778, 0.00046154028689766977, 0.0003339341178830585, 0.0002813199237966174, 0.0005012685381095023, 0.0008733188063674902, 0.0006002689138506866
EBOV|MK3050|KU296445|SLE|Koinadugu|2015-03-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|MK2918|KU296300|SLE|Koinadugu|2015-03-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000008, 2.0969626852510104e-05, 3.9702712730904515e-05, 0.0017578122212780498, 2.0960837194227977e-05, 7.566903629388265e-05, 2.1128843245321756e-05, 2.565925801823177e-05, 2.098336454087587e-05, 3.483703391321915e-05, 2.1058995652240803e-05, 2.5644967703735043e-05, 3.51203092231853e-05, 3.0963311924943104e-05, 6.463468886798871e-05, 0.18377325991293994, 0.00024450841250442455, 2.081239691871198e-05, 0.00013539796474873968, 2.9899517780258142e-05, 2.0946509941048205e-05, 3.589547485753142e-05, 3.0081377748602173e-05, 0.00011630919150157407, 2.095003409641072e-05, 5.456358432909406e-05, 8.18977072158316e-05, 4.487800046304166e-05, 6.380257418485823e-05, 8.563238995792227e-05, 2.5672299201774638e-05, 4.016036932368363e-05, 0.2806202494111716, 4.009650703815797e-05, 2.5706423424830152e-05, 2.094974111678645e-05, 6.582800192392533e-05, 0.0008617103993093868, 0.5313456465908625
EBOV|J0156|KP759698|SLE|WesternUrban|2014-11-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EBOV|KT2316|KU296774|SLE|PortLoko|2014-12-02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000009, 4.132272331855117e-06, 8.126276079888586e-06, 0.0011220010549515182, 4.130794902122912e-06, 1.6465057427977263e-05, 4.235225568734452e-06, 5.102921162499098e-06, 4.134596724187875e-06, 7.08945420577894e-06, 4.168223581408922e-06, 5.100523221413909e-06, 7.128000260407427e-06, 7.724348047556417e-06, 1.4029224986813235e-05, 0.03248671707456267, 0.00010078855223756005, 4.129330441974237e-06, 3.181704923825455e-05, 6.053280054376662e-06, 4.1209320800191905e-06, 9.07790730212488e-06, 6.051995944701267e-06, 5.75096048957818e-05, 4.128965933434987e-06, 1.1423277765351033e-05, 1.7914370809454744e-05, 9.251922432207664e-06, 1.3558582243765421e-05, 1.5872293366213463e-05, 5.105105083127159e-06, 8.20151032599249e-06, 0.0005395319199850207, 8.191075462960193e-06, 5.116672072321654e-06, 4.128921664133929e-06, 1.7322700977376162e-05, 0.00028103564074521883, 0.9651393833409239
EBOV|12189_EMLH|KU296369|SLE|WesternUrban|2015-02-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EBOV|KT5249|KU296601|SLE|WesternUrban|2015-02-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000010, 2.5193513085086122e-09, 4.1781687703009076e-09, 7.49002138383507e-09, 2.517771672692423e-09, 0.999997869374993, 2.067980631353692e-08, 2.9883828989476576e-09, 2.521820804656926e-09, 3.80245550238941e-09, 2.5734123720814347e-09, 2.98574733110171e-09, 3.843213551911893e-09, 2.4838757476926767e-09, 5.506846476805878e-09, 1.9174744421542838e-06, 7.686423126046117e-09, 2.4879222715548384e-09, 1.0240707688665642e-08, 3.4011716798093624e-09, 2.541679889529588e-09, 3.774878741079211e-08, 3.3676039549593844e-09, 3.421725920337565e-09, 2.515835587136284e-09, 5.402800320394941e-09, 7.334304768290583e-09, 4.6456491786032386e-09, 5.927482201863084e-09, 8.466281153123028e-09, 2.990783071541737e-09, 4.266823199244459e-09, 7.75564922052638e-09, 4.254348925518395e-09, 3.0072147740750796e-09, 2.515775194109136e-09, 4.648493930870465e-09, 8.612490021763716e-09, 5.819737318820294e-09
EBOV|1105|KR534579|GIN|Conakry|2014-09-24, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|1043|KR534527|GIN|Conakry|2014-09-19, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000011, 1.0440508521790467e-05, 2.9258793164999097e-05, 0.009727147103162295, 1.0437879450987107e-05, 6.550101544661444e-05, 9.98899725184633e-06, 1.5334840303773645e-05, 1.0444632315059704e-05, 2.4714039709145732e-05, 1.0551314172980255e-05, 1.5329487086025554e-05, 2.48187636139476e-05, 1.0476678762864915e-05, 5.210253618288715e-05, 0.9695503616679909, 9.046610909565654e-05, 1.0367027779341906e-05, 0.00011631651861659623, 2.003674930353812e-05, 1.0468153914349221e-05, 1.3918875414242823e-05, 1.9987800201056357e-05, 2.4485075336626775e-05, 1.0434650198640903e-05, 4.297982665417268e-05, 6.913237221363668e-05, 3.401980371888977e-05, 5.095809359037499e-05, 5.851252491108295e-05, 1.5339687934714714e-05, 2.9494186270640784e-05, 0.00030519897660576345, 2.946163441433387e-05, 1.5344005348685112e-05, 1.0434565125718965e-05, 3.445112701671723e-05, 0.017888345442581798, 0.001532938536617642
EBOV|MK2341|KU296494|SLE|Bombali|2015-02-24, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000012, 1.2132138546716305e-05, 2.071016208198518e-05, 0.0002615732906355533, 1.2128872196502282e-05, 3.714825849061729e-05, 1.1881323255742273e-05, 1.4378902946214894e-05, 1.2137244893895635e-05, 1.8644297816130707e-05, 1.2533006302398423e-05, 1.4373620101177815e-05, 1.872206939045779e-05, 1.208215088470582e-05, 3.0385169823695787e-05, 0.026745443818320672, 4.7710266891325435e-05, 1.2081619505464938e-05, 6.005077730404418e-05, 1.6562593547783536e-05, 1.2213706932755234e-05, 1.3397605754060087e-05, 1.645630847358289e-05, 1.8048702815931857e-05, 1.2124855610141691e-05, 2.702577701935583e-05, 3.9001706097601376e-05, 2.2938308547836176e-05, 3.0630600158717695e-05, 9.06877398427494e-05, 1.4383642243431354e-05, 2.0876815590117576e-05, 0.00017413459719455, 2.0853826538119098e-05, 1.4497993623593418e-05, 1.2124728767336938e-05, 2.3291463750703825e-05, 0.9715334240693552, 0.0005332079687491824
EBOV|KT5388|KU296355|SLE|WesternRural|2015-02-25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EBOV|KT5734|KU296595|SLE|WesternRural|2015-03-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
