#name, Beyla, Bo, Bombali, Bomi, Conakry, Coyah, Dalaba, Dubreka, Faranah, Forecariah, Gbarpolu, GrandBassa, GrandCapeMount, Gueckedou, Kailahun, Kambia, Kankan, Kenema, Kerouane, Kindia, Kissidougou, Koinadugu, Kono, Kouroussa, Lofa, Macenta, Margibi, Montserrado, Moyamba, Nimba, Nzerekore, PortLoko, Pujehun, Siguiri, Sinoe, Tonkolili, WesternRural, WesternUrban
EBOV|768|KR534588|GIN|Conakry|2014-08-27, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_075373|KR817132|GIN|Macenta|2014-08-30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000068, 9.86246508474981e-08, 3.0862274168822e-08, 1.0752748577897068e-07, 9.623499959194712e-08, 0.9999927418996394, 5.927698598156874e-07, 9.515921453335696e-08, 1.4476226926244252e-07, 3.211097344645791e-08, 9.364834229584873e-08, 3.228843789808664e-08, 1.03345347453665e-07, 9.645316525123298e-08, 3.23244716467426e-08, 1.5440410563152121e-06, 7.648278711329834e-08, 3.5896929213452575e-08, 5.713510032774806e-07, 2.208545220426035e-06, 3.28428622289944e-08, 3.344578437486809e-08, 3.130901112429213e-08, 2.906685612768947e-08, 3.266369379049554e-08, 1.6599875052254677e-07, 2.8495091897768335e-07, 1.0331669855516764e-07, 3.1141321721128495e-08, 3.077585477740815e-08, 3.2232841194827895e-08, 3.227615011176163e-08, 1.162963667899229e-07, 3.1860501989373935e-08, 3.287454781141923e-08, 9.583015864790665e-08, 3.133773028979551e-08, 9.874441855907115e-08, 1.870740456220124e-08
EBOV|1480|KR534561|GIN|Conakry|2014-10-15, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000069, 1.1822824090031861e-09, 2.695490895713005e-10, 1.375056832898878e-09, 1.17901496353659e-09, 0.999996501105026, 1.353684464273842e-08, 1.1784366035618003e-09, 3.2909581346069947e-06, 2.7014703013957375e-10, 1.1669553246887188e-07, 2.8231334331762547e-10, 1.1907903782665336e-09, 1.1781837641112743e-09, 2.521775150573221e-10, 3.299469382455169e-08, 1.1730027637658325e-09, 2.829172861973499e-10, 1.7689946543115158e-08, 3.9327920586745706e-09, 2.8914857593541646e-10, 2.893888052816339e-10, 2.6903796876723607e-10, 2.4311441461906174e-10, 2.8597307586841385e-10, 1.0996765063549677e-09, 3.1951858293803928e-09, 1.1466558134488322e-09, 2.524062611135656e-10, 2.657065106613989e-10, 2.8257831587300876e-10, 2.8288852671854185e-10, 1.4149055735097221e-09, 2.7759431786685343e-10, 2.8622767912307265e-10, 1.1763648852081064e-09, 2.737892756913879e-10, 1.824262629454275e-09, 1.1825299990922838e-10
EBOV|1561|KR534563|GIN|Conakry|2014-10-19, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|789|KR534523|GIN|Dubreka|2014-08-29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|1121|KR534536|GIN|Conakry|2014-09-25, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|1339|KR534550|GIN|Coyah|2014-10-08, 8.456654644000237e-05, 5.383110236035081e-05, 6.339534327009066e-05, 8.460394614421156e-05, 0.9971954951640492, 0.00015055528085046056, 8.460879251351045e-05, 8.778323171914948e-05, 5.775850318009626e-05, 8.157476122502887e-05, 5.710387045078428e-05, 8.70759044097192e-05, 8.461544489617956e-05, 5.502371974650903e-05, 0.00016646621466042622, 7.217204898670982e-05, 5.909140953632419e-05, 0.00014845553467715845, 0.00011624748681834162, 5.774501764243032e-05, 5.955818942526944e-05, 5.5754988449293066e-05, 5.2244921001154935e-05, 5.777176772062025e-05, 7.915080199652403e-05, 0.00012013771584473195, 8.574355785179668e-05, 5.541116747795853e-05, 5.405930405106805e-05, 5.6818644421928685e-05, 5.632719307189467e-05, 7.073372215545437e-05, 5.6113311930836124e-05, 5.831873214214871e-05, 8.463792122026181e-05, 5.492785599756347e-05, 5.725198324711117e-05, 3.6868898417821495e-05
EBOV|1445|KR534559|GIN|Conakry|2014-10-14, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|1568|KR534565|GIN|Forecariah|2014-10-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000070, 8.967550115659535e-06, 5.85440360234635e-06, 4.464039715490583e-06, 8.946383853362958e-06, 0.0026947946597694356, 3.0434130139263068e-05, 8.943502302121515e-06, 9.004203467001879e-06, 8.362916927240624e-05, 8.508818855109742e-06, 6.296289886292204e-06, 9.108049250659215e-06, 8.939974023368099e-06, 1.8943498640354022e-05, 1.1687340313150928e-05, 6.0580140674318095e-06, 0.3616947956646016, 1.3446080463008748e-05, 0.6349342909095372, 6.427015061751242e-06, 6.771056548270561e-06, 5.962076999843885e-06, 5.314079941783064e-06, 0.0003176669001557313, 8.326619603079752e-06, 1.1710675046686944e-05, 8.713795173365688e-06, 5.300006906433077e-06, 5.726862748440961e-06, 6.28420478653865e-06, 6.196046440081956e-06, 4.602541911951458e-06, 6.123461663005131e-06, 6.413005840243128e-06, 8.927314642882393e-06, 5.96639833759685e-06, 4.239341466462393e-06, 2.215914850489579e-06
EBOV|EM_076383|KR817148|GIN|Kerouane|2014-10-26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_076191|KR817141|GIN|Macenta|2014-10-18, 0.0027677466816180846, 0.0026237616236215863, 0.0014845320768931071, 0.0027686456470114103, 0.005596071779239845, 0.0032010815959713067, 0.0027687641014455112, 0.002766152706450343, 0.003375483758841228, 0.0026568410772159637, 0.0027975451564148197, 0.0028538052180382646, 0.002768924529603511, 0.004263281636428925, 0.0017707000916035857, 0.0023099904154334446, 0.3293754967513622, 0.0024111606030996265, 0.5718742020134415, 0.002832645972209401, 0.002927399818706464, 0.0027224334782516685, 0.0025332456187705313, 0.003598468222263239, 0.002572856904946456, 0.0029579633714397957, 0.0028026360639173773, 0.002686557393130041, 0.002631695478253642, 0.0027829279610487164, 0.0027555975090559235, 0.0016575580831670557, 0.002743749338709313, 0.002861626748232322, 0.002769467454973318, 0.0026806187715485057, 0.0013391282846868348, 0.0017092360629549048
NODE_0000071, 0.0008105008629077403, 0.0007597245457815466, 0.0003661549700246111, 0.0008097582737100398, 0.0013486690216587074, 0.0009991041009210849, 0.0008096603089302837, 0.00081181158241421, 0.0011912727752306652, 0.00077225172489924, 0.0008169692447408883, 0.0008310461291284538, 0.0008095294745781474, 0.0013022936888025572, 0.00045048821530447073, 0.0006080267965244128, 0.6824963424404584, 0.00067340384721114, 0.14104110620507368, 0.0008300042055183028, 0.0008517527712454537, 0.0007839177119759905, 0.0007129074210563579, 0.14932035348451608, 0.0007359158784800471, 0.000830832475444213, 0.000805268720618088, 0.0007304655058441783, 0.0007525027527882567, 0.0008135985023713239, 0.0008020352246699124, 0.00039416020778566065, 0.0007966690568036618, 0.0008345070712719769, 0.0008090813892255471, 0.0007758847433644286, 0.0003383930509687798, 0.0003736356177513136
EBOV|EM_078656|KR817168|GIN|Kouroussa|2014-12-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_078556|KR817163|GIN|Kankan|2014-12-01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000072, 2.3498050914026916e-06, 2.196270638359886e-06, 1.0480747650610004e-06, 2.3472973078748042e-06, 1.616701938923162e-05, 4.545179006305421e-06, 2.3469658324230848e-06, 2.3542264543599016e-06, 3.509412707016324e-06, 2.2383218148874677e-06, 2.361846036198794e-06, 2.4078124679175235e-06, 2.3465277897907817e-06, 7.896466546283198e-06, 1.2970253634248228e-06, 1.744644004449579e-06, 0.0015959878570886074, 1.959320074133648e-06, 0.9983033169745335, 2.3995980797712648e-06, 2.4593361036151667e-06, 2.2633201893811715e-06, 2.0550875645500977e-06, 4.164803675275814e-06, 2.1298661372315123e-06, 2.3993917085305165e-06, 2.3296698562133047e-06, 2.095106550382537e-06, 2.1727476359965966e-06, 2.352577477081669e-06, 2.318485202796203e-06, 1.12120105687135e-06, 2.3021097573957085e-06, 2.4108604861568414e-06, 2.3450178500535305e-06, 2.24339139140522e-06, 9.725577449162949e-07, 1.0438246211555867e-06
EBOV|EM_076335|KR817147|GIN|Kerouane|2014-10-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_076334|KR817146|GIN|Kerouane|2014-10-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000073, 4.925175069045241e-05, 4.581116357123897e-05, 2.0726353996232458e-05, 4.9177220888766486e-05, 0.0002337986634677108, 6.472484373659442e-05, 4.916736781739123e-05, 4.9383349199244524e-05, 0.006617665011687386, 4.679017938639313e-05, 4.941257004379002e-05, 5.033139280862605e-05, 4.915434183615676e-05, 0.00011640799419919427, 2.6294733093322432e-05, 3.5190553557470465e-05, 0.9200465719117535, 4.04335759922452e-05, 0.07140025830050954, 5.0228805863577963e-05, 7.187737387923141e-05, 4.712237399170117e-05, 4.243854659134644e-05, 0.00012724386898288576, 6.187858680860021e-05, 6.899845561697632e-05, 4.8478201144563176e-05, 4.275589335444111e-05, 4.5101525541105745e-05, 4.9238185734617626e-05, 4.855471787860342e-05, 2.191683873065297e-05, 4.807111043184355e-05, 5.038318692758063e-05, 4.9109402366946145e-05, 4.675184596097343e-05, 1.9387339192334182e-05, 1.9912462766889213e-05
EBOV|EM_078638|KR817165|GIN|Kankan|2014-12-03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000074, 3.8760712756346455e-07, 3.63768533371882e-07, 1.722398051654814e-07, 3.871913874674488e-07, 4.4252555613053954e-07, 4.3205903895471193e-07, 3.8713655434528833e-07, 3.883406709117776e-07, 5.312804984111111e-06, 3.6917245401755076e-07, 3.9125196559735616e-07, 3.970709375864826e-07, 3.870637537852253e-07, 5.523978228629606e-07, 2.1042317260111106e-07, 2.8768453267920964e-07, 0.999914550591523, 3.190679002364837e-07, 6.703423631125035e-05, 3.9754465592790447e-07, 4.287433237602931e-07, 3.7490179455798406e-07, 3.403194807610155e-07, 9.80847595215625e-07, 3.6926446388853825e-07, 4.140923808281357e-07, 3.8419905930521693e-07, 3.4696319815457995e-07, 3.597735911920546e-07, 3.897155116822811e-07, 3.8423831034006744e-07, 1.8441502106872343e-07, 3.8134946544951845e-07, 3.99522441481405e-07, 3.8681315711463926e-07, 3.714517352953534e-07, 1.597716948725599e-07, 1.7343908778865895e-07
EBOV|EM_078670|KR817169|GIN|Kankan|2014-12-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_078639|KR817166|GIN|Kankan|2014-12-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000075, 4.2373690910960873e-07, 3.9911646764731416e-07, 1.9165062077879968e-07, 4.233294606165699e-07, 3.061104682291915e-07, 3.844475924426864e-07, 4.2327540888677434e-07, 4.244564771764789e-07, 0.9999233258360979, 4.0401571408878796e-07, 4.286899566928256e-07, 4.341603869051281e-07, 4.232044605088546e-07, 8.747129743784054e-07, 2.3118031297083494e-07, 3.1781645576183787e-07, 5.7825662684046455e-05, 3.485162416612179e-07, 3.586610168305151e-06, 4.351249090786357e-07, 9.541122805106014e-07, 4.1141644145556594e-07, 3.744920605463897e-07, 5.954503209589214e-07, 8.225716947630827e-07, 9.184420459548106e-07, 4.20673676317087e-07, 3.826758610504093e-07, 3.9516101054888175e-07, 4.269841730181855e-07, 4.2168406290358284e-07, 2.0569723807964228e-07, 4.181323110278827e-07, 4.3736257478262256e-07, 4.22957736506045e-07, 4.074673089834335e-07, 1.775041010488079e-07, 1.9556133412150312e-07
EBOV|EM_004481|KR817100|GIN|Faranah|2015-01-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_078416|KR817161|GIN|Faranah|2014-11-24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000076, 1.8391442399962838e-08, 1.1725415780196622e-08, 9.049666648589082e-09, 1.8337120748961913e-08, 3.183224948520033e-05, 4.688366512536409e-08, 1.83294763120678e-08, 1.8482854555420256e-08, 7.725650017724375e-08, 1.7452459255318763e-08, 1.2536412662556318e-08, 1.861160246604944e-08, 1.8320976698129655e-08, 8.517579532250952e-05, 2.21770249006922e-06, 1.2073674971593665e-08, 1.2422053156572372e-08, 2.9028968823835234e-08, 5.0149191513624526e-08, 1.2764544552698096e-08, 4.980662740243015e-08, 1.182750694271256e-08, 1.0511526260244816e-08, 1.2719497785052052e-08, 0.998735581148928, 0.001144531398547228, 1.777954936575136e-08, 1.0356350463246682e-08, 1.1366706931068642e-08, 1.2520077302743122e-08, 3.984124405139813e-08, 9.11942926901613e-09, 1.2203983553064451e-08, 1.897304464587212e-08, 1.82888044462948e-08, 1.1866113747094446e-08, 8.759401983641812e-09, 3.9493370127429095e-09
EBOV|EM_075932|KR817139|GIN|Macenta|2014-10-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_074821|KR817127|LBR|Lofa|2014-08-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_075076|KR817130|GIN|Gueckedou|2014-08-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_074822|KR817128|LBR|Lofa|2014-08-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000077, 8.739164267086908e-09, 8.23795064271552e-09, 3.6105661609590817e-09, 8.724111842925848e-09, 2.945553601640284e-08, 7.581487414898425e-09, 8.722137250156185e-09, 8.765791711519878e-09, 3.8161411899184913e-08, 8.306443811591597e-09, 8.82839856166902e-09, 8.919941136966845e-09, 8.719465575744732e-09, 1.2045380532446884e-07, 4.1953153064694065e-08, 6.191369875985134e-09, 8.89551057175023e-09, 7.174842188859371e-09, 8.855652433628234e-09, 8.97077545807996e-09, 2.3273472169864252e-06, 8.407209299329642e-09, 7.564995976887479e-09, 8.957605879120937e-09, 2.197378273770047e-06, 0.9999949778305904, 8.598937206929475e-09, 7.673269552442758e-09, 8.074257536489079e-09, 8.800692310649171e-09, 3.480005216017695e-08, 3.78840149116902e-09, 8.608468898085334e-09, 9.002447454723037e-09, 8.710398960827816e-09, 8.362570128361087e-09, 3.4018126755038095e-09, 3.4252841588341715e-09
EBOV|EM_076472|KR817150|GIN|Macenta|2014-10-29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_076403|KR817149|GIN|Macenta|2014-10-27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000078, 5.760244624995324e-23, 5.255798806725441e-23, 1.3866218760391242e-23, 5.728607854088968e-23, 4.318368903018293e-23, 4.743836783555945e-23, 5.72443582317497e-23, 5.816495958658948e-23, 1.7308028072596695e-21, 5.349781620163233e-23, 5.805392009988425e-23, 5.79367797784279e-23, 5.718891223987293e-23, 1.9344870788539256e-20, 3.174383664662867e-23, 2.9303376068997704e-23, 5.566896173912102e-23, 3.963574937993898e-23, 5.633694874795485e-23, 5.949180082743714e-23, 0.9999999999999999, 5.2924692804591916e-23, 4.439084828158506e-23, 5.92030457965365e-23, 8.9304535876855e-23, 1.2892804934389546e-19, 5.346256213130443e-23, 4.005169812814811e-23, 4.971721459875381e-23, 5.806137094716782e-23, 1.0505507499961876e-22, 1.2937186139694395e-23, 5.548950826010825e-23, 5.892874321657116e-23, 5.699896037973983e-23, 5.36116004610102e-23, 1.4091497573315565e-23, 8.949591058662222e-24
EBOV|EM_004059|KR817090|GIN|Kissidougou|2014-12-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_004259|KR817094|GIN|Kissidougou|2014-12-26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_078763|KR817176|GIN|Kissidougou|2014-12-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_004085|KR817091|GIN|Kissidougou|2014-12-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_078722|KR817175|GIN|Kissidougou|2014-12-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_078694|KR817171|GIN|Kissidougou|2014-12-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EBOV|EM_004290|KR817095|GIN|Kissidougou|2014-12-27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000079, 4.97641307178573e-09, 4.677361786080171e-09, 2.1634958239621552e-09, 4.9706437317860455e-09, 3.1641241069787132e-09, 4.304861854141656e-09, 4.969878964894288e-09, 4.986600319883664e-09, 1.6076339155265543e-08, 4.735488374020297e-09, 5.0370185667320084e-09, 5.1004752987146816e-09, 4.9688690681224686e-09, 3.315820441268738e-08, 2.5942373755363434e-09, 3.6544138745404246e-09, 5.115206543161741e-09, 4.046218199738183e-09, 5.06308341325245e-09, 5.11549785270814e-09, 0.9999997857621511, 4.819669197789066e-09, 4.365279878661985e-09, 5.1106796306586105e-09, 4.500952563217698e-09, 1.6344567300351384e-08, 4.928060550290629e-09, 4.437294077060214e-09, 4.6231590479611285e-09, 5.017358233392822e-09, 4.948555628766846e-09, 2.3072754283717277e-09, 4.905813566512211e-09, 5.140665260837671e-09, 4.965383866506548e-09, 4.780176457952302e-09, 2.0114582922500053e-09, 2.1530679732805443e-09
EBOV|EM_004438|KR817099|GIN|Kissidougou|2015-01-04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
